"argmaxes" "maxes"
"175" -0.15 1.7744961062125
"176" -1.23 -0.327515553583219
"177" 0.11 2.50357562570943
"178" -0.41 0.81786202884338
"179" 0.22 2.92386352990588
"180" 0.45 0.387597138509576
"181" -1.19 -0.140322700244325
"182" -0.16 2.23004872126638
"183" 0.86 3.26299726740561
"184" 0.33 -0.622328955519916
"185" -0.04 3.52967571054356
"186" -0.77 -1.93081474248071
"187" -0.04 1.34746364628399
"188" 0.0600000000000001 2.35200256797677
"189" -0.89 -1.50737122962733
"190" 0.77 1.76553977729067
"191" 0.0500000000000003 0.450754747290536
"192" 0.97 -2.27297589120865
"193" -0.12 4.58778289593455
"194" -0.19 0.303791521585154
"195" 0.66 3.45517290063358
"196" 0.46 2.7335870705413
"197" -0.48 1.59360565449137
"198" -0.92 0.0432234901009748
"199" 0.73 -1.87791467099642
"200" -0.34 1.58597570230576
"201" 0.28 -0.0485415777471479
"202" -0.27 2.37838612677836
"203" -0.23 1.46535501828184
"204" 0.15 -1.62616554957634
"205" 0.21 1.43506033693842
"206" 0.61 -0.691064654130495
"207" 0.25 1.34302253773346
"208" -0.59 1.98422292952172
"209" -0.15 -0.76293532331839
"210" 0.67 1.83763694851471
"211" 0.38 -0.742235598108652
"212" 0.0899999999999999 1.18596719590612
"213" 0.45 -0.759846708898836
"214" -0.38 -1.19187400388151
"215" 0.31 0.962529618925291
"216" 0.21 -0.662710389387328
"217" 0.38 3.55594513440361
"218" -0.18 0.162923189307374
"219" 0.82 0.744602546922781
"220" -0.65 -1.59649907275646
"221" -0.0299999999999998 -0.939523607746406
"222" -0.7 -0.846508080019423
"223" 0.0300000000000002 0.477487501636951
"224" -0.0299999999999998 -1.55691993549048
"225" 0.72 1.25674365749947
"226" -0.11 1.5758526419721
"227" -0.33 1.7524498536511
"228" 0.12 1.58631416673661
"229" 0.63 0.207810730592352
"230" 0.29 0.905507453496117
"231" 0.73 -1.87106476412674
"232" -0.22 0.671530249917351
"233" 1.01 0.880334727684009
"234" 0.31 -0.190902818174502
"235" -0.44 2.04374830817339
"236" -0.43 1.02673974256515
"237" 1.17 3.50309611619308
"238" -0.24 3.98159966935359
"239" -0.7 -1.30338792681404
"240" -0.49 2.92327079694752
"241" 0.02 -0.649728035475373
"242" 0.26 0.718281851830979
"243" 0.0800000000000001 1.09757589360985
"244" 0.15 1.28045667036259
"245" -0.41 1.67494920205381
"246" -0.78 -2.65752626996038
"247" 0.81 -0.0173471398458718
"248" 0.32 2.8761257729282
"249" 1.53 2.37821108341769
"250" 0.61 0.95594081083854
"251" -0.11 0.226519778509471
"252" -0.11 0.484637661851549
"253" -0.4 0.261236219922929
"254" -0.54 0.0896516378131424
"255" -0.53 3.57618524446823
"256" -0.49 0.962878724975755
"257" 0.45 1.4097464807754
"258" 0.11 -0.94521484805256
"259" -0.57 1.66520864950987
"260" -1.52 -1.36432691457486
"261" -0.2 0.147215050982918
"262" 0.35 -1.46522518835502
"263" -0.11 -1.32634520784412
"264" -0.2 2.22218634761333
"265" -0.37 0.0951323301220681
"266" 0.34 -0.0422870695616517
"267" -0.19 -0.971828366917625
"268" -0.9 -0.30835514831323
"269" -0.6 -2.63290523122234
"270" -0.38 -0.410079119707377
"271" 0.42 1.42950388340117
"272" -0.35 -0.363053732349329
"273" -0.14 3.47518614659768
"274" -0.11 1.63436205163702
"275" -0.92 2.22056344186396
"276" -1.01 0.298406730589859
"277" 0.22 0.65897177946644
"278" -0.78 -1.05602721305727
"279" 0.0600000000000001 2.06483702551239
"280" -0.11 0.216626314861924
"281" 1.22 1.9396718553973
"282" 0.35 2.35875885578769
"283" 0.0800000000000001 0.805726785223016
"284" 0.44 4.40665521293633
"285" 0.0700000000000003 0.598081030148662
"286" 0.26 2.23553632196246
"287" -0.72 -1.4649672882477
"288" -0.12 -0.174051662324095
"289" 0.04 -0.664716664340629
"290" -0.04 1.39084630209968
"291" -0.28 2.54527650130186
"292" -0.57 -0.558366688741248
"293" -0.00999999999999979 -0.721924352049856
"294" 0.04 2.76251512192149
"295" 0.14 1.2277182899566
"296" -1.15 -1.04182093890711
"297" 1.21 2.66244030488686
"298" -0.31 -0.0368585832798255
"299" 0.1 1.34401366926326
"300" -0.2 0.509105642285472
"301" -0.38 -1.46938427919223
"302" -0.1 -0.0767497381697204
"303" -0.45 2.46555568308574
"304" 0.13 3.15869682518194
"305" -0.46 -1.31954040283372
"306" -0.64 -1.76908514570659
"307" -0.22 0.83377886665989
"308" 0.0899999999999999 2.5031500540357
"309" 0.8 0.45717897338181
"310" 0.15 3.60171491156965
"311" 0.16 1.14248414583629
"312" -0.96 -1.39987135581173
"313" -0.0800000000000001 -2.34608718784394
"314" -0.19 -0.444524013970626
"315" -0.14 0.138302228015401
"316" -0.55 -0.364299427829246
"317" 0.0899999999999999 -1.02899053050154
"318" 0.38 0.487498851616482
"319" 0.35 1.31704567282597
"320" -0.27 -0.0318794736724861
"321" 0.4 2.76397153953318
"322" -0.0899999999999999 2.63278653210729
"323" -1.1 -2.22748292749884
"324" -0.51 -1.45761131111517
"325" 0.65 1.80909239202963
"326" 0.31 1.97631552328946
"327" 0.4 0.326179036690962
"328" -0.39 -1.56925097148733
"329" 0.0100000000000002 -1.53762695577115
"330" -0.6 -0.15831442809939
"331" 0.26 3.78689691006668
"332" 0.67 -0.115155990563091
"333" 0.15 -0.0799140989722727
"334" -0.33 1.12313030062173
"335" -0.44 1.18873453833566
"336" -0.52 2.49091807401999
"337" 0.45 1.20494649824076
"338" -0.76 0.401999053962951
"339" 0.35 2.389482657933
"340" -0.31 -1.43777971637352
"341" 0.12 0.446269079731391
"342" 0.18 1.81421232002278
"343" 0.0700000000000003 2.93249392441216
"344" -0.51 -2.34319961426484
"345" 0.0500000000000003 0.364668863067613
"346" 0.67 -1.89662024435114
"347" -0.21 1.3128322307396
"348" -0.62 -0.712071076421487
"349" -0.99 0.359537767747089
"350" -0.56 -1.58334194805303
"351" 0.4 0.448116098577232
"352" 0.04 -0.179669317846602
"353" 0.2 1.70364455028783
"354" -0.0800000000000001 1.02767308523166
"355" -0.42 1.8333983780062
"356" 1.13 1.37979590152391
"357" -0.24 0.969156383581083
"358" 0.39 1.2292095219479
"359" -0.00999999999999979 2.54953240451667
"360" 0.35 1.16814143020328
"361" -0.23 0.874302562403787
"362" 0.38 0.484204439530943
"363" 0.43 0.319292038592608
"364" 0.12 -0.0884376677407617
"365" 0.56 3.27167389557535
"366" 0.26 2.35842455085241
"367" 0.5 0.58054153450544
"368" -0.17 0.517127096197441
"369" 0.36 1.07855364320757
"370" -0.71 2.19460607108063
"371" -0.45 1.95065047062742
"372" -0.73 -0.363229710106632
"373" -0.37 4.20647316874332
"374" -0.04 -0.584664000964854
"375" 0.17 2.34097338769085
"376" -0.66 -0.080083555543257
"377" -0.11 -0.635048914472532
"378" -0.12 -0.287618610678349
"379" -0.12 1.91939481485819
"380" 0.76 3.11808993919161
"381" -0.19 1.69617851755222
"382" 0.49 1.31268488230382
"383" -0.69 3.17553804611757
"384" 0.82 1.96588954398485
"385" -0.1 0.514479575418156
"386" 0.29 0.29669420446917
"387" -0.14 2.63578171056931
"388" 0.21 -0.778684480448598
"389" 0.72 0.00540373514550552
"390" 0.64 0.0696071506010503
"391" 0.18 2.27817839965875
"392" -0.23 3.99203961183017
"393" -0.59 -2.76363938902837
"394" -0.22 -2.21981108565278
"395" -1.07 1.49231982590266
"396" -0.69 0.195578986400192
"397" 0.24 -0.422889769911515
"398" -0.15 -1.58858328962275
"399" -0.23 0.145660921347948
"400" -0.36 1.57521301172873
"401" 0.97 -0.247904573912414
"402" 0.0899999999999999 0.886489393714615
"403" -0.0299999999999998 1.19821300852529
"404" 0.38 -0.285788410898665
"405" -0.82 0.792101409295379
"406" 0.38 4.72973158541712
"407" 0.31 -2.32987650657436
"408" -0.14 -1.92447521425033
"409" -0.2 1.19375200719388
"410" -0.38 1.00533382949906
"411" -0.43 2.42629682376988
"412" -0.12 -0.170837557249644
"413" 0.17 0.898341766321985
"414" 0.39 3.72531178848802
"415" 0.32 0.856942310117143
"416" -0.78 2.4343986798014
"417" 0.0100000000000002 -0.52971365480433
"418" 0.18 2.10514043080161
"419" -0.0600000000000001 1.68858549705411
"420" -0.55 0.0950163993242431
"421" 0.13 0.887439182181508
"422" 0.48 -0.808346771547908
"423" 0.61 -0.133856194302588
"424" -0.5 2.58692531389085
"425" 0.27 0.846000666367522
"426" -0.24 2.06141057243266
"427" 0.22 1.04607590474972
"428" 0.44 0.802786595459381
"429" -0.28 -1.38978200328814
"430" 0.31 3.92720440050336
"431" -0.72 -0.914879363071413
"432" -0.02 0.77167575732726
"433" -0.74 1.2737005375507
"434" 0.34 1.5463961461417
"435" 0.35 1.09234237694141
"436" -0.9 -2.27657614154827
"437" -0.0600000000000001 -0.747977668653088
"438" 0.47 -0.814659084210938
"439" -0.13 4.31530536302735
"440" 0.0899999999999999 0.562186731969068
"441" -0.19 1.81587996665765
"442" -0.37 -0.0605894903365008
"443" -0.0299999999999998 -1.00581222947414
"444" -0.25 -0.284415427038037
"445" 0.6 -0.072670567263317
"446" 0.74 0.703931629002402
"447" -0.31 1.08964361980047
"448" 1.26 2.59081292267695
"449" -0.57 -0.767238054640409
"450" 0.65 2.82298640286321
"451" -0.9 1.88149344897004
"452" -0.98 1.02461858293901
"453" -0.48 -2.67079740669364
"454" 0.0500000000000003 0.0636399652805711
"455" -0.13 1.59896113040669
"456" -0.11 -1.03649878209566
"457" -0.11 -0.215409054004528
"458" -0.04 3.02438351001424
"459" 0.3 4.40922513127773
"460" 0.37 -1.10998058233157
"461" -0.27 -0.0545719787331138
"462" 0.18 3.83656441457393
"463" 0.14 -0.349009407618985
"464" 0.9 -1.98295686411764
"465" 0.35 3.19132002960973
"466" -0.88 0.776467763056539
"467" 1.03 3.70255321460154
"468" 1.42 2.4396689962196
"469" -0.43 2.36910709493438
"470" 0.0700000000000003 0.30906348118632
"471" 0.35 1.42119318563267
"472" -0.54 -2.19554090750773
"473" -0.37 -0.415730843061947
"474" 0.15 3.41622110454592
"475" 1.25 -0.0475836921455774
"476" 0.0500000000000003 -1.11848273645806
"477" 0.52 1.93905250130878
"478" 0.27 4.11956454201125
"479" 0.23 1.28685517777156
"480" 0.13 -0.0354150882980978
"481" 0.19 1.37156529275176
"482" -0.57 -3.34363435793521
"483" 0.12 0.532722576126494
"484" -0.76 1.12791086582829
"485" -0.42 -2.38970925973736
"486" 0.7 5.36329593158952
"487" 0.0800000000000001 -1.33677266407908
"488" 0.12 2.33490439959248
"489" -0.04 1.17628726794206
"490" 0.59 -0.00237132984571947
"491" 0.1 0.12569517736023
"492" 0.0100000000000002 2.72989374424304
"493" -0.5 0.209676774875507
"494" 0.36 1.2638677818414
"495" 0.27 0.421107328594646
"496" -0.37 2.76907103315559
"497" -0.00999999999999979 1.62187253645673
"498" 0.31 1.91144507922059
"499" 0.79 1.92376007132384
"500" 0.96 2.78478122204108
"501" 0.6 4.95413761110623
"502" -1.26 1.24192839572701
"503" -0.7 0.80402518545272
"504" -0.33 0.626468251125055
"505" -0.35 -0.85642108491992
"506" -0.78 -2.52048981084805
"507" 0.44 1.72213961687745
"508" -0.00999999999999979 2.33795843155355
"509" -0.66 1.3594745610933
"510" 1.31 3.39657812249034
"511" 0.36 -0.0175527516450127
"512" -0.18 4.36013725644362
"513" 0.17 -0.966358499984804
"514" -0.97 0.797485332896414
"515" 0.27 1.14886394031003
"516" -0.43 -2.69784603040466
"517" 0.77 3.95800050917971
"518" 1.04 0.925396372110261
"519" 0.29 3.75089176205314
"520" 0.54 -0.149006652942172
"521" -0.0299999999999998 0.428475091853834
"522" -0.47 1.73791216174781
"523" -1.21 -1.70019402668071
"524" -0.45 -1.91593536227557
"525" 0.16 1.52056527359361
"526" 0.0100000000000002 -1.63354438639064
"527" -0.42 -0.67419159864739
"528" -0.26 1.34831615092913
"529" 0.36 -0.617890714067389
"530" 0.19 -0.0562873992560683
"531" 0.32 0.821232748767996
"532" 1.12 0.682004940109358
"533" -0.0800000000000001 3.56599911178816
"534" 1.16 0.0237562507206097
"535" -0.0299999999999998 0.232109340332026
"536" -1.02 -2.08983354679022
"537" 0.82 4.83061376511483
"538" 0.84 -2.17513971495295
"539" -0.94 -0.552684309994985
"540" 0.38 -0.0713192395786278
"541" -0.63 0.0203772953164568
"542" 0.47 -1.48323933462187
"543" 0.87 -0.379907296624619
"544" -0.36 0.441148386619637
"545" -0.27 1.45905868073076
"546" -0.59 2.30827845470747
"547" 0.46 2.56425958207574
"548" -0.49 0.0491735095733193
"549" -0.3 -3.78365325355786
"550" -0.04 1.41745848383561
"551" -0.34 -0.0248376367263364
"552" 0.0100000000000002 0.939150717720923
"553" -0.12 -1.40491941365882
"554" 1.04 2.29605240320059
"555" -0.54 1.77332364142854
"556" -0.36 0.160320345840131
"557" -0.28 0.923444059841776
"558" 0.23 0.33309666947076
"559" 0.13 1.90015077509201
"560" 0.12 0.724064210656072
"561" 0.41 1.7659349768071
"562" -0.34 -0.14622347408687
"563" 0.22 0.470895022986496
"564" 0.89 1.27245734577278
"565" 0.46 2.0205253951465
"566" 0.18 -0.83891584184106
"567" 0.52 1.69592293961278
"568" -0.0600000000000001 2.65767675021736
"569" -0.79 -0.811931807268736
"570" 0.31 2.30362723511369
"571" -0.02 -0.935468837398448
"572" -0.23 3.45898644752722
"573" -0.69 -2.90111196961448
"574" -0.26 1.93309026648559
"575" -0.46 -0.295521562604452
"576" -0.0800000000000001 2.12562346055893
"577" 0.92 1.2558739465497
"578" -0.00999999999999979 2.44422984027029
"579" -0.58 0.122052447719071
"580" -0.23 1.99394953769495
"581" 0.0300000000000002 3.26012923224659
"582" -0.75 -1.85398321328769
"583" -0.11 0.474197940067908
"584" 0.23 1.50758044958974
"585" 0.7 1.84224870174626
"586" -0.4 0.445189870605212
"587" -0.23 -0.679884450458811
"588" -0.54 0.986233280803889
"589" 0.0800000000000001 1.1238512933552
"590" 0.37 0.401590232764037
"591" 0.0800000000000001 -2.24234631108936
"592" -0.33 1.72645517788566
"593" 1 2.28000575608219
"594" 0.54 1.96020083428857
"595" 0.15 -0.293056382284278
"596" -0.0699999999999998 4.28221463608632
"597" 0.58 2.83700412337882
"598" 0.94 5.93061962413364
"599" 0.37 1.05728320355055
"600" -0.23 0.527579121776361
"601" 0.0700000000000003 2.0873902140756
"602" -0.36 1.97429522546578
"603" 0.72 2.97573737802548
"604" 0.84 2.27730175427453
"605" 0.0800000000000001 2.34250101041647
"606" 0.24 2.36428814949338
"607" -0.0899999999999999 2.73144765182744
"608" 0.0899999999999999 1.28575392341142
"609" -0.22 -0.437984657115292
"610" 0.26 1.60901611696866
"611" -1.16 0.865483787891395
"612" 0.0300000000000002 0.936100976952332
"613" 1.08 2.48751470690447
"614" 0.0500000000000003 1.89193390160403
"615" 1.25 -1.81431998661774
"616" -0.17 -1.81146825006201
"617" -0.86 -1.5402490054152
"618" -0.53 0.148768779854353
"619" 0.14 -0.0437106823342409
"620" -0.62 -1.35290766843664
"621" -0.00999999999999979 1.85024862482339
"622" -0.27 -0.533440032037756
"623" 0.29 5.01737551669139
"624" 1.32 -0.8715484331505
"625" -0.79 -1.73615307715742
"626" -0.0899999999999999 1.4483581317573
"627" 0.94 2.3216234240972
"628" 0.9 0.616959436256206
"629" -0.93 3.09502894065946
"630" -1.33 0.196096544000463
"631" -0.75 0.30770001274286
"632" 0.39 3.49961170313235
"633" 0.3 0.452711102127977
"634" 0.02 3.26009236938753
"635" 0.61 -1.36728962162437
"636" 0.39 0.58418033581816
"637" 1.45 1.83024276540268
"638" 0.17 0.243912121450369
"639" 0.35 1.90318066943929
"640" -0.28 -1.38595786792292
"641" 0.0500000000000003 -0.556595875563688
"642" -0.96 -0.416777243138603
"643" 0.58 1.71149774602639
"644" -0.44 1.02341586242835
"645" 0.51 5.06489369747995
"646" -0.25 1.20350577463001
"647" -0.37 -0.253874115126314
"648" -0.34 0.386762968060203
"649" -0.63 -0.289281636339524
"650" -0.37 -0.492782496018458
"651" 0.34 -0.15575695289043
"652" -0.16 0.72653163674475
"653" 0.04 0.549950683085105
"654" 1.2 0.321639891775259
"655" 0.72 2.91661016299375
"656" -0.53 0.0276741684882941
"657" -0.98 -1.57082320604793
"658" -0.72 -1.11875216844291
"659" -0.14 -2.42385649949072
"660" -0.41 2.04532760284887
"661" -0.3 3.54778111147581
"662" 0.71 2.15240775063829
"663" -0.2 2.68056898446445
"664" -1.13 0.641846239626255
"665" -0.31 1.03553983140059
"666" -0.0600000000000001 0.250680434767469
"667" 0.75 -1.54452460002097
"668" 0.26 1.99960348340741
"669" -0.0499999999999998 -0.750078285687072
"670" 0.51 0.959452881543571
"671" 0.71 1.07026579442214
"672" -0.04 0.237670183860174
"673" 0.13 1.37376927551224
"674" -0.02 2.33541490602762
"675" 0.77 1.09628323184271
"676" 0.64 -1.79874462085701
"677" 0.35 0.211264423152111
"678" 0.75 -0.924871198294408
"679" 0.23 1.33572832319491
"680" -0.00999999999999979 1.14650996824082
"681" 0.55 -0.242239591223704
"682" -0.64 -1.26260483498873
"683" -0.0600000000000001 2.14025362778502
"684" 0.68 1.18579855501819
"685" 1.01 1.06377758121752
"686" 0.38 -0.822959981307661
"687" 0.46 -2.50379044161001
"688" -0.89 0.988558411636855
"689" 0.63 -0.129235654505004
"690" 0.9 1.22668639958003
"691" -0.29 1.50372455456608
"692" -0.52 1.03731776523893
"693" 0.0800000000000001 2.32038466105965
"694" 0.43 0.423490564935336
"695" 0.38 3.03045505443579
"696" -0.15 1.1650116579733
"697" -0.28 0.277637662366274
"698" -0.43 0.800185863635004
"699" 0.99 0.415490142449489
"700" -0.15 -0.740620995888526
"701" 0.2 0.77481619796843
"702" -0.82 -0.7826183486461
"703" 0.0500000000000003 4.45803484376578
"704" 0.46 0.690662658008793
"705" -0.67 0.869344677997774
"706" -0.19 2.3116276061403
"707" 0.28 0.000596093533450692
"708" -0.78 0.125104390227099
"709" -0.44 -1.54138998537139
"710" 0.04 2.16812813157065
"711" 0.35 -0.221927591467853
"712" 0.34 2.6955834942569
"713" 1.41 -0.499533843828677
"714" 0.43 2.45900936553409
"715" 0.25 2.53070448512127
"716" -0.82 -2.03069319502479
"717" 0.45 2.81221930496554
"718" 0.4 -0.329751354371795
"719" 0.23 2.56124285462883
"720" 0.16 -0.0933933403999455
"721" 0.25 3.26784472190835
"722" -0.04 -0.0267587334222596
"723" -1.15 -0.301199297012753
"724" -0.16 3.93935550204385
"725" 0.56 0.279760465961504
"726" 0.75 -1.23980041034228
"727" 0.69 0.299310249025016
"728" -0.48 -1.09491698765986
"729" -0.84 -1.37838066434755
"730" -0.93 -0.521639949702103
"731" -0.0499999999999998 0.210742138757767
"732" -0.52 -0.768158758945247
"733" -0.28 0.334458473153215
"734" -0.12 -1.43683183804458
"735" -0.02 1.08293983279182
"736" -0.0899999999999999 -1.05712141231709
"737" -0.1 -0.215893829295789
"738" -0.14 2.68060545395692
"739" 0.79 0.674017415883724
"740" -0.41 0.292551508473983
"741" 0.1 2.70135202716819
"742" 0.31 0.654080892573138
"743" 0.0800000000000001 0.996427382550493
"744" -0.89 0.801631671676017
"745" -0.59 -2.22722514725962
"746" -0.35 0.787211444664816
"747" 0.0700000000000003 -0.204220730163631
"748" -0.72 0.468302411860808
"749" -0.00999999999999979 1.65005199040682
"750" 0.25 0.7814756490502
"751" -0.13 -0.30254806491044
"752" -0.67 0.484608825641018
"753" -0.32 -0.974655353836449
"754" 0.24 1.10747151012208
"755" 0.0899999999999999 4.09331422013128
"756" -0.04 1.07577664195538
"757" -0.45 -0.256061284943934
"758" 0.48 -0.423183242110556
"759" -0.0600000000000001 1.00546203026493
"760" 1.18 3.25492120339601
"761" 1.01 2.76841286689039
"762" -0.15 1.53015594261999
"763" 0.0500000000000003 1.30838629254347
"764" 0.12 1.0037069835108
"765" 0.24 2.98932190372983
"766" 0.42 0.577795337556933
"767" -0.54 1.71173390101466
"768" -0.04 1.63731561004361
"769" -0.94 1.21006452407979
"770" -0.0600000000000001 -0.489622110215167
"771" -0.11 1.38595693233301
"772" 0.18 1.51464299523134
"773" 0.36 1.59546240779486
"774" -1.16 -1.7624113859863
"775" -0.83 0.802095167806759
"776" 0.0800000000000001 -0.512704722704235
"777" -0.00999999999999979 1.34836106225725
"778" 0.29 3.037672381377
"779" -0.53 0.605780476389759
"780" 0.28 -0.043663223850985
"781" 0.27 1.11946736084365
"782" 0.56 4.59060861204964
"783" -0.87 -1.01196226950954
"784" 0.26 -0.749636589700609
"785" -0.2 0.330814256787406
"786" -0.35 2.31807149788432
"787" -0.71 3.88410804726743
"788" 0.39 1.36288540281372
"789" -0.37 -0.735779642944459
"790" -0.27 0.792561941397292
"791" 0.68 2.50361225456209
"792" 0.41 1.16898408279486
"793" 0.74 1.07614513431112
"794" 0.42 0.723852709285894
"795" -0.31 -0.137748335304779
"796" 0.39 2.03131611591033
"797" -0.45 0.444361061665741
"798" 0.5 2.70345975778336
"799" 0.68 0.521420477704277
"800" -0.53 0.659698126658764
"801" 0.19 2.80869018160099
"802" -0.42 0.523038864600832
"803" 0.2 -0.309115395496723
"804" 0.94 0.217406966873338
"805" 0.19 0.608005331285189
"806" 0.54 1.37643783745119
"807" -0.57 -1.09271531063427
"808" 0.13 0.15166503141531
"809" -0.04 0.337579924899444
"810" 1.37 -0.631720529934347
"811" -0.0800000000000001 0.134841164655903
"812" 0.0300000000000002 3.00871580165704
"813" 0.41 0.0782184142996456
"814" -0.45 -3.23135353514952
"815" 0.54 -1.10735381550714
"816" -0.0800000000000001 0.25263566681424
"817" 0.93 3.53436464793323
"818" 0.53 0.588827897837843
"819" -1.63 -1.58160649809663
"820" 0.75 0.187816750722121
"821" -0.65 -1.52600441614542
"822" 0.3 1.82851519282852
"823" -0.4 2.01620023318146
"824" 0.35 3.58228410819728
